Campaign,Ad group,Product,UTM,Platform
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-001 SF Renters Insurance,Renters,MLBDF172-001RE2,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-001 SF Renters Insurance,Renters,MLBDF172-001RE1,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-001 SF Renters Insurance,Renters,MLBDF172-001RE2,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-002 SF Tenant Insurance,Renters,MLBDF172-002RE1,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-003 SF Renters Insurance Quote,Renters,MLBDF172-003RE1,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-004 SF Renters Estimate,Renters,MLBDF172-004RE1,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-004 SF Renters Estimate,Renters,MLBDF172-004RE2,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-005 SF Renters Online Quote,Renters,MLBDF172-005RE1,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-001 SF Renters Insurance,Renters,MLBDF172-001RE1,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-001 SF Renters Insurance,Renters,MLBDF172-001RE2,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-002 SF Tenant Insurance,Renters,MLBDF172-002RE1,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-002 SF Tenant Insurance,Renters,MLBDF172-002RE2,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-003 SF Renters Insurance Quote,Renters,MLBDF172-003RE2,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-004 SF Renters Estimate,Renters,MLBDF172-004RE1,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-004 SF Renters Estimate,Renters,MLBDF172-004RE2,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-005 SF Renters Online Quote,Renters,MLBDF172-005RE1,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-006 SF Tenant Insurance Quote,Renters,MLBDF172-006R,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-006 SF Tenant Insurance Quote,Renters,MLBDF172-006RE1,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-006 SF Tenant Insurance Quote,Renters,MLBDF172-006RE2,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-001 SF Renters Insurance,Renters,MLBDF172-001RE1,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-001 SF Renters Insurance,Renters,MLBDF172-001RE2,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-002 SF Tenant Insurance,Renters,MLBDF172-002RE1,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-003 SF Renters Insurance Quote,Renters,MLBDF172-003RE2,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-005 SF Renters Online Quote,Renters,MLBDF172-005RE2,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-001 SF Renters Insurance,Renters,MLBDF172-001R,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-001 SF Renters Insurance,Renters,MLBDF172-001RE1,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-001 SF Renters Insurance,Renters,MLBDF172-001RE2,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-003 SF Renters Insurance Quote,Renters,MLBDF172-003RE1,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-003 SF Renters Insurance Quote,Renters,MLBDF172-003RE2,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-001 SF Renters Insurance,Renters,MLBDF172-001R,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-001 SF Renters Insurance,Renters,MLBDF172-001RE1,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-001 SF Renters Insurance,Renters,MLBDF172-001RE2,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-002 SF Tenant Insurance,Renters,MLBDF172-002RE1,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-002 SF Tenant Insurance,Renters,MLBDF172-002RE2,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-003 SF Renters Insurance Quote,Renters,MLBDF172-003RE2,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-004 SF Renters Estimate,Renters,MLBDF172-004RE2,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-005 SF Renters Online Quote,Renters,MLBDF172-005RE1,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-006 SF Tenant Insurance Quote,Renters,MLBDF172-006RE1,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-001 SF Renters Insurance,Renters,MLBDF172-001R,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-001 SF Renters Insurance,Renters,MLBDF172-001RE1,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-001 SF Renters Insurance,Renters,MLBDF172-001RE2,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-002 SF Tenant Insurance,Renters,MLBDF172-002RE2,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-003 SF Renters Insurance Quote,Renters,MLBDF172-003RE1,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-001 SF Renters Insurance,Renters,MLBDF172-001RE1,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-001 SF Renters Insurance,Renters,MLBDF172-001RE2,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-002 SF Tenant Insurance,Renters,MLBDF172-002RE1,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-002 SF Tenant Insurance,Renters,MLBDF172-002RE2,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-004 SF Renters Estimate,Renters,MLBDF172-004RE2,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-001 SF Renters Insurance,Renters,MLBDF172-001RE1,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-001 SF Renters Insurance,Renters,MLBDF172-001RE2,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-001 SF Renters Insurance,Renters,MLBDF172-001RE1,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-001 SF Renters Insurance,Renters,MLBDF172-001RE2,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-002 SF Tenant Insurance,Renters,MLBDF172-002RE1,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-002 SF Tenant Insurance,Renters,MLBDF172-002RE2,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-003 SF Renters Insurance Quote,Renters,MLBDF172-003RE2,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-001 SF Renters Insurance,Renters,MLBDF172-001RE1,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-001 SF Renters Insurance,Renters,MLBDF172-001RE2,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-001 SF Renters Insurance,Renters,MLBDF172-001RE1,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-001 SF Renters Insurance,Renters,MLBDF172-001RE2,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-002 SF Tenant Insurance,Renters,MLBDF172-002RE2,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-003 SF Renters Insurance Quote,Renters,MLBDF172-003RE2,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-001 SF Renters Insurance,Renters,MLBDF172-001RE2,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-003 SF Renters Insurance Quote,Renters,MLBDF172-003RE2,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-001 SF Renters Insurance,Renters,MLBDF172-001R,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-001 SF Renters Insurance,Renters,MLBDF172-001RE1,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-001 SF Renters Insurance,Renters,MLBDF172-001RE2,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-003 SF Renters Insurance Quote,Renters,MLBDF172-003RE2,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-001 SF Renters Insurance,Renters,MLBDF172-001R,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-001 SF Renters Insurance,Renters,MLBDF172-001RE1,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-001 SF Renters Insurance,Renters,MLBDF172-001RE2,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-003 SF Renters Insurance Quote,Renters,MLBDF172-003RE2,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-001 SF Renters Insurance,Renters,MLBDF172-001R,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-001 SF Renters Insurance,Renters,MLBDF172-001RE2,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-006 SF Tenant Insurance Quote,Renters,MLBDF172-006RE2,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Mobile,F172-001 SF Renters Insurance,Renters,MLBMF172-001RE2,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Mobile,F172-003 SF Renters Insurance Quote,Renters,MLBMF172-003RE1,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Mobile,F172-003 SF Renters Insurance Quote,Renters,MLBMF172-003RE2,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Mobile,F172-001 SF Renters Insurance,Renters,MLBMF172-001RE1,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Mobile,F172-001 SF Renters Insurance,Renters,MLBMF172-001RE2,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Mobile,F172-004 SF Renters Estimate,Renters,MLBMF172-004RE1,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Mobile,F172-006 SF Tenant Insurance Quote,Renters,MLBMF172-006RE2,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Mobile,F172-001 SF Renters Insurance,Renters,MLBMF172-001R,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Mobile,F172-001 SF Renters Insurance,Renters,MLBMF172-001RE1,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Mobile,F172-001 SF Renters Insurance,Renters,MLBMF172-001RE2,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Mobile,F172-003 SF Renters Insurance Quote,Renters,MLBMF172-003R,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Mobile,F172-003 SF Renters Insurance Quote,Renters,MLBMF172-003RE2,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Mobile,F172-004 SF Renters Estimate,Renters,MLBMF172-004R,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Mobile,F172-001 SF Renters Insurance,Renters,MLBMF172-001RE1,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Mobile,F172-002 SF Tenant Insurance,Renters,MLBMF172-002RE1,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Mobile,F172-002 SF Tenant Insurance,Renters,MLBMF172-002RE2,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Mobile,F172-001 SF Renters Insurance,Renters,MLBMF172-001RE1,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Mobile,F172-001 SF Renters Insurance,Renters,MLBMF172-001R,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Mobile,F172-001 SF Renters Insurance,Renters,MLBMF172-001RE2,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Mobile,F172-001 SF Renters Insurance,Renters,MLBMF172-001RE1,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Mobile,F172-001 SF Renters Insurance,Renters,MLBMF172-001RE2,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Mobile,F172-002 SF Tenant Insurance,Renters,MLBMF172-002RE1,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Mobile,F172-002 SF Tenant Insurance,Renters,MLBMF172-002RE2,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Mobile,F172-003 SF Renters Insurance Quote,Renters,MLBMF172-003RE1,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Mobile,F172-003 SF Renters Insurance Quote,Renters,MLBMF172-003RE2,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Mobile,F172-001 SF Renters Insurance,Renters,MLBMF172-001RE1,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Mobile,F172-001 SF Renters Insurance,Renters,MLBMF172-001RE2,Microsoft
Legacy - Fire 172 - SF Renters Insurance - Mobile,F172-001 SF Renters Insurance,Renters,MLBMF172-001RE2,Microsoft
Legacy - Fringe Ads - SF Renters Insurance - Desktop,F172-001 SF Renters Insurance,Renters,MLBDF172-001HVT2,Microsoft
Legacy - Fringe Ads - SF Renters Insurance - Desktop,F172-002 SF Tenant Insurance,Renters,MLBDF172-002HVT2,Microsoft
Legacy - Fringe Ads - SF Renters Insurance - Desktop,F172-003 SF Renters Insurance Quote,Renters,MLBDF172-003HVT1,Microsoft
Legacy - Fringe Ads - SF Renters Insurance - Desktop,F172-003 SF Renters Insurance Quote,Renters,MLBDF172-003HVT2,Microsoft
Legacy - Life Insurance - Desktop,Non-Branded Life,Life,MLBD274-003HSF,Microsoft
Legacy - Life Insurance - Desktop,Non-Branded Life,Life,MLBD274-003LSF,Microsoft
Legacy - Life Insurance - Desktop,Non-Branded Life,Life,MLBD274-003NSF,Microsoft
Legacy - Life Insurance - Desktop,Non-Branded Life Quote,Life,MLBD274-008HSF,Microsoft
Legacy - Life Insurance - Desktop,Non-Branded Life Quote,Life,MLBD274-008LSF,Microsoft
Legacy - Life Insurance - Desktop,Non-Branded Life Quote,Life,MLBD274-008NSF,Microsoft
Legacy - Life Insurance - Desktop,SF Life,Life,MLBD174-003HSF,Microsoft
Legacy - Life Insurance - Desktop,SF Life,Life,MLBD174-003LSF,Microsoft
Legacy - Life Insurance - Mobile,SF Life,Life,MLBM174-003HSF,Microsoft
Legacy - Life Insurance - Mobile,SF Life,Life,MLBM174-003NSF,Microsoft
Legacy - Life Insurance - Mobile,SF Life Quote,Life,MLBM174-008HSF,Microsoft
Legacy - Life Insurance - Mobile,SF Life Quote,Life,MLBM174-008LSF,Microsoft
Legacy - Life Insurance - Mobile,SF Life Quote,Life,MLBM174-008NSF,Microsoft
Legacy - MI - Auto 005 - SF Auto Quote - Desktop,A005-001 SF Auto Quote,Auto,MLBD005-001RE2,Microsoft
Legacy - MI - Auto 005 - SF Auto Quote - Desktop,A005-004 SF Auto Discount Quote,Auto,MLBD005-004R,Microsoft
Legacy - MI - Auto 005 - SF Auto Quote - Desktop,A005-004 SF Auto Discount Quote,Auto,MLBD005-004RE2,Microsoft
Legacy - MI - Auto 005 - SF Auto Quote - Desktop,A005-006 SF Car Online Quote,Auto,MLBD005-006R,Microsoft
Legacy - MI - Auto 005 - SF Auto Quote - Desktop,A005-006 SF Car Online Quote,Auto,MLBD005-006RE1,Microsoft
Legacy - MI - Auto 005 - SF Auto Quote - Desktop,A005-006 SF Car Online Quote,Auto,MLBD005-006RE2,Microsoft
Legacy - MI - Auto 005 - SF Auto Quote - Desktop,A005-010 SF Misc Quote,Auto,MLBD005-010RE2,Microsoft
Legacy - MI - Auto 005 - SF Auto Quote - Desktop,A005-011 SF Quote,Auto,MLBD005-011R,Microsoft
Legacy - MI - Auto 005 - SF Auto Quote - Desktop,A005-011 SF Quote,Auto,MLBD005-011RE1,Microsoft
Legacy - MI - Auto 005 - SF Auto Quote - Desktop,A005-011 SF Quote,Auto,MLBD005-011RE2,Microsoft
Legacy - MI - Auto 0055 - SF Auto - Desktop,A0055-001 SF Auto,Auto,MLBDA0055-001R,Microsoft
Legacy - MI - Auto 0055 - SF Auto - Desktop,A0055-001 SF Auto,Auto,MLBDA0055-001RE1,Microsoft
Legacy - MI - Auto 0055 - SF Auto - Desktop,A0055-002 SF Car,Auto,MLBDA0055-002R,Microsoft
Legacy - MI - Auto 0055 - SF Auto - Desktop,A0055-002 SF Car,Auto,MLBDA0055-002RE1,Microsoft
Legacy - MI - Auto 0055 - SF Auto - Desktop,A0055-004 SF Vehicle,Auto,MLBDA0055-004R,Microsoft
Legacy - MI - Auto 0055 - SF Auto - Desktop,A0055-005 SF Truck,Auto,MLBDA0055-005RE2,Microsoft
Legacy - OH - Auto 005 - SF Auto Quote - Desktop,A005-001 SF Auto Quote,Auto,MLBD005-001R,Microsoft
Legacy - OH - Auto 005 - SF Auto Quote - Desktop,A005-002 SF Auto Online Quote,Auto,MLBD005-002RE2,Microsoft
Legacy - OH - Auto 005 - SF Auto Quote - Desktop,A005-005 SF Car Quote,Auto,MLBD005-005R,Microsoft
Legacy - OH - Auto 005 - SF Auto Quote - Desktop,A005-005 SF Car Quote,Auto,MLBD005-005RE1,Microsoft
Legacy - OH - Auto 005 - SF Auto Quote - Desktop,A005-005 SF Car Quote,Auto,MLBD005-005RE2,Microsoft
